reference,genome,iterations,position,identity
KM201334,1tbs-13tbs,"1,000",14320,1
KM201334,1tbs-13tbs,"1,000",14321,1
KM201334,1tbs-13tbs,"1,000",14322,1
KM201334,1tbs-13tbs,"1,000",14323,1
KM201334,1tbs-13tbs,"1,000",14324,1
KM201334,1tbs-13tbs,"1,000",14325,1
KM201334,1tbs-13tbs,"1,000",14326,1
KM201334,1tbs-13tbs,"1,000",14327,1
KM201334,1tbs-13tbs,"1,000",14328,1
KM201334,1tbs-13tbs,"1,000",14329,1
KM201334,1tbs-13tbs,"1,000",14330,1
KM201334,1tbs-13tbs,"1,000",14331,1
KM201334,1tbs-13tbs,"1,000",14332,1
KM201334,1tbs-13tbs,"1,000",14333,1
KM201334,1tbs-13tbs,"1,000",14334,1
KM201334,1tbs-13tbs,"1,000",14335,1
KM201334,1tbs-13tbs,"1,000",14336,1
KM201334,1tbs-13tbs,"1,000",14337,1
KM201334,1tbs-13tbs,"1,000",14338,1
KM201334,1tbs-13tbs,"1,000",14339,1
KM201334,1tbs-13tbs,"1,000",14340,1
KM201334,1tbs-13tbs,"1,000",14341,1
KM201334,1tbs-13tbs,"1,000",14342,1
KM201334,1tbs-13tbs,"1,000",14343,1
KM201334,1tbs-13tbs,"1,000",14344,1
KM201334,1tbs-13tbs,"1,000",14345,1
KM201334,1tbs-13tbs,"1,000",14346,1
KM201334,1tbs-13tbs,"1,000",14347,1
KM201334,1tbs-13tbs,"1,000",14348,1
KM201334,1tbs-13tbs,"1,000",14349,1
KM201334,1tbs-13tbs,"1,000",14350,1
KM201334,1tbs-13tbs,"1,000",14351,0.717948735
KM201334,1tbs-13tbs,"1,000",14352,1
KM201334,1tbs-13tbs,"1,000",14353,1
KM201334,1tbs-13tbs,"1,000",14354,1
KM201334,1tbs-13tbs,"1,000",14355,1
KM201334,1tbs-13tbs,"1,000",14356,1
KM201334,1tbs-13tbs,"1,000",14357,1
KM201334,1tbs-13tbs,"1,000",14358,1
KM201334,1tbs-13tbs,"1,000",14359,1
KM201334,1tbs-13tbs,"1,000",14360,1
KM201334,1tbs-13tbs,"1,000",14361,1
KM201334,1tbs-13tbs,"1,000",14362,1
KM201334,1tbs-13tbs,"1,000",14363,1
KM201334,1tbs-13tbs,"1,000",14364,1
KM201334,1tbs-13tbs,"1,000",14365,1
KM201334,1tbs-13tbs,"1,000",14366,1
KM201334,1tbs-13tbs,"1,000",14367,1
KM201334,1tbs-13tbs,"1,000",14368,1
KM201334,1tbs-13tbs,"1,000",14369,1
KM201334,1tbs-13tbs,"1,000",14370,1
KM201334,1tbs-13tbs,"1,000",14371,1
KM201334,1tbs-13tbs,"1,000",14372,1
KM201334,1tbs-13tbs,"1,000",14373,1
KM201334,1tbs-13tbs,"1,000",14374,1
KM201334,1tbs-13tbs,"1,000",14375,1
KM201334,1tbs-13tbs,"1,000",14376,1
KM201334,1tbs-13tbs,"1,000",14377,1
KM201334,1tbs-13tbs,"1,000",14378,1
KM201334,1tbs-13tbs,"1,000",14379,1
KM201334,1tbs-13tbs,"1,000",14380,1
KM201334,1tbs-13tbs,"1,000",14381,1
KM201334,1tbs-13tbs,"1,000",14382,1
KM201334,1tbs-13tbs,"1,000",14383,1
KM201334,1tbs-13tbs,"1,000",14384,1
KM201334,1tbs-13tbs,"1,000",14385,1
KM201334,1tbs-13tbs,"1,000",14386,1
KM201334,1tbs-13tbs,"1,000",14387,1
KM201334,1tbs-13tbs,"1,000",14388,1
KM201334,1tbs-13tbs,"1,000",14389,1
KM201334,1tbs-13tbs,"1,000",14390,1
KM201334,1tbs-13tbs,"1,000",14391,1
KM201334,1tbs-13tbs,"1,000",14392,1
KM201334,1tbs-13tbs,"1,000",14393,1
KM201334,1tbs-13tbs,"1,000",14394,1
KM201334,1tbs-13tbs,"1,000",14395,1
KM201334,1tbs-13tbs,"1,000",14396,1
KM201334,1tbs-13tbs,"1,000",14397,1
KM201334,1tbs-13tbs,"1,000",14398,1
KM201334,1tbs-13tbs,"1,000",14399,1
KM201334,1tbs-13tbs,"1,000",14400,1
KM201334,1tbs-13tbs,"1,000",14401,1
KM201334,1tbs-13tbs,"1,000",14402,1
KM201334,1tbs-13tbs,"1,000",14403,1
KM201334,1tbs-13tbs,"1,000",14404,1
KM201334,1tbs-13tbs,"1,000",14405,1
KM201334,1tbs-13tbs,"1,000",14406,1
KM201334,1tbs-13tbs,"1,000",14407,1
KM201334,1tbs-13tbs,"1,000",14408,1
KM201334,1tbs-13tbs,"1,000",14409,1
KM201334,1tbs-13tbs,"1,000",14410,1
KM201334,1tbs-13tbs,"1,000",14411,1
KM201334,1tbs-13tbs,"1,000",14412,1
KM201334,1tbs-13tbs,"1,000",14413,1
KM201334,1tbs-13tbs,"1,000",14414,1
KM201334,1tbs-13tbs,"1,000",14415,1
KM201334,1tbs-13tbs,"1,000",14416,1
KM201334,1tbs-13tbs,"1,000",14417,1
KM201334,1tbs-13tbs,"1,000",14418,1
KM201334,1tbs-13tbs,"1,000",14419,1
KM201334,1tbs-13tbs,"1,000",14420,1
KM201334,1tbs-13tbs,"1,000",14421,1
KM201334,1tbs-13tbs,"1,000",14422,1
KM201334,1tbs-13tbs,"1,000",14423,1
KM201334,1tbs-13tbs,"1,000",14424,1
KM201334,1tbs-13tbs,"1,000",14425,1
KM201334,1tbs-13tbs,"1,000",14426,1
KM201334,1tbs-13tbs,"1,000",14427,1
KM201334,1tbs-13tbs,"1,000",14428,1
KM201334,1tbs-13tbs,"1,000",14429,1
KM201334,1tbs-13tbs,"1,000",14430,1
KM201334,1tbs-13tbs,"1,000",14431,1
KM201334,1tbs-13tbs,"1,000",14432,1
KM201334,1tbs-13tbs,"1,000",14433,1
KM201334,1tbs-13tbs,"1,000",14434,1
KM201334,1tbs-13tbs,"1,000",14435,1
KM201334,1tbs-13tbs,"1,000",14436,1
KM201334,1tbs-13tbs,"1,000",14437,1
KM201334,1tbs-13tbs,"1,000",14438,1
KM201334,1tbs-13tbs,"1,000",14439,1
KM201334,1tbs-13tbs,"1,000",14440,1
KM201334,1tbs-13tbs,"1,000",14441,1
KM201334,1tbs-13tbs,"1,000",14442,1
KM201334,1tbs-13tbs,"1,000",14443,1
KM201334,1tbs-13tbs,"1,000",14444,1
KM201334,1tbs-13tbs,"1,000",14445,1
KM201334,1tbs-13tbs,"1,000",14446,1
KM201334,1tbs-13tbs,"1,000",14447,1
KM201334,1tbs-13tbs,"1,000",14448,1
KM201334,1tbs-13tbs,"1,000",14449,1
KM201334,1tbs-13tbs,"1,000",14450,1
KM201334,1tbs-13tbs,"1,000",14451,1
KM201334,1tbs-13tbs,"1,000",14452,1
KM201334,1tbs-13tbs,"1,000",14453,1
KM201334,1tbs-13tbs,"1,000",14454,1
KM201334,1tbs-13tbs,"1,000",14455,1
KM201334,1tbs-13tbs,"1,000",14456,1
KM201334,1tbs-13tbs,"1,000",14457,1
KM201334,1tbs-13tbs,"1,000",14458,1
KM201334,1tbs-13tbs,"1,000",14459,1
KM201334,1tbs-13tbs,"1,000",14460,1
KM201334,1tbs-13tbs,"1,000",14461,1
KM201334,1tbs-13tbs,"1,000",14462,1
KM201334,1tbs-13tbs,"1,000",14463,1
KM201334,1tbs-13tbs,"1,000",14464,1
KM201334,1tbs-13tbs,"1,000",14465,1
KM201334,1tbs-13tbs,"1,000",14466,1
KM201334,1tbs-13tbs,"1,000",14467,1
KM201334,1tbs-13tbs,"1,000",14468,1
KM201334,1tbs-13tbs,"1,000",14469,1
KM201334,1tbs-13tbs,"1,000",14470,1
KM201334,1tbs-13tbs,"1,000",14471,1
KM201334,1tbs-13tbs,"1,000",14472,1
KM201334,1tbs-13tbs,"1,000",14473,1
KM201334,1tbs-13tbs,"1,000",14474,1
KM201334,1tbs-13tbs,"1,000",14475,1
KM201334,1tbs-13tbs,"1,000",14476,1
KM201334,1tbs-13tbs,"1,000",14477,1
KM201334,1tbs-13tbs,"1,000",14478,1
KM201334,1tbs-13tbs,"1,000",14479,1
KM201334,1tbs-13tbs,"1,000",14480,1
KM201334,1tbs-13tbs,"1,000",14481,1
KM201334,1tbs-13tbs,"1,000",14482,1
KM201334,1tbs-13tbs,"1,000",14483,1
KM201334,1tbs-13tbs,"1,000",14484,1
KM201334,1tbs-13tbs,"1,000",14485,1
KM201334,1tbs-13tbs,"1,000",14486,1
KM201334,1tbs-13tbs,"1,000",14487,1
KM201334,1tbs-13tbs,"1,000",14488,1
KM201334,1tbs-13tbs,"1,000",14489,1
KM201334,1tbs-13tbs,"1,000",14490,1
KM201334,1tbs-13tbs,"1,000",14491,1
KM201334,1tbs-13tbs,"1,000",14492,1
KM201334,1tbs-13tbs,"1,000",14493,1
KM201334,1tbs-13tbs,"1,000",14494,1
KM201334,1tbs-13tbs,"1,000",14495,1
KM201334,1tbs-13tbs,"1,000",14496,1
KM201334,1tbs-13tbs,"1,000",14497,1
KM201334,1tbs-13tbs,"1,000",14498,1
KM201334,1tbs-13tbs,"1,000",14499,1
KM201334,1tbs-13tbs,"1,000",14500,1
KM201334,1tbs-13tbs,"1,000",14501,1
KM201334,1tbs-13tbs,"1,000",14502,1
KM201334,1tbs-13tbs,"1,000",14503,1
KM201334,1tbs-13tbs,"1,000",14504,1
KM201334,1tbs-13tbs,"1,000",14505,1
KM201334,1tbs-13tbs,"1,000",14506,1
KM201334,1tbs-13tbs,"1,000",14507,1
KM201334,1tbs-13tbs,"1,000",14508,1
KM201334,1tbs-13tbs,"1,000",14509,1
KM201334,1tbs-13tbs,"1,000",14510,1
KM201334,1tbs-13tbs,"1,000",14511,1
KM201334,1tbs-13tbs,"1,000",14512,1
KM201334,1tbs-13tbs,"1,000",14513,1
KM201334,1tbs-13tbs,"1,000",14514,1
KM201334,1tbs-13tbs,"1,000",14515,1
KM201334,1tbs-13tbs,"1,000",14516,1
KM201334,1tbs-13tbs,"1,000",14517,1
KM201334,1tbs-13tbs,"1,000",14518,1
KM201334,1tbs-13tbs,"1,000",14519,1
KM201334,1tbs-13tbs,"1,000",14520,1
KM201334,1tbs-13tbs,"1,000",14521,1
KM201334,1tbs-13tbs,"1,000",14522,1
KM201334,1tbs-13tbs,"1,000",14523,1
KM201334,1tbs-13tbs,"1,000",14524,0.846153855
KM201334,1tbs-13tbs,"1,000",14525,1
KM201334,1tbs-13tbs,"1,000",14526,1
KM201334,1tbs-13tbs,"1,000",14527,1
KM201334,1tbs-13tbs,"1,000",14528,1
KM201334,1tbs-13tbs,"1,000",14529,1
KM201334,1tbs-13tbs,"1,000",14530,1
KM201334,1tbs-13tbs,"1,000",14531,1
KM201334,1tbs-13tbs,"1,000",14532,1
KM201334,1tbs-13tbs,"1,000",14533,1
KM201334,1tbs-13tbs,"1,000",14534,1
KM201334,1tbs-13tbs,"1,000",14535,1
KM201334,1tbs-13tbs,"1,000",14536,1
KM201334,1tbs-13tbs,"1,000",14537,1
KM201334,1tbs-13tbs,"1,000",14538,1
KM201334,1tbs-13tbs,"1,000",14539,1
KM201334,1tbs-13tbs,"1,000",14540,1
KM201334,1tbs-13tbs,"1,000",14541,1
KM201334,1tbs-13tbs,"1,000",14542,0.846153855
KM201334,1tbs-13tbs,"1,000",14543,1
KM201334,1tbs-13tbs,"1,000",14544,1
KM201334,1tbs-13tbs,"1,000",14545,1
KM201334,1tbs-13tbs,"1,000",14546,1
KM201334,1tbs-13tbs,"1,000",14547,1
KM201334,1tbs-13tbs,"1,000",14548,1
KM201334,1tbs-13tbs,"1,000",14549,1
KM201334,1tbs-13tbs,"1,000",14550,1
KM201334,1tbs-13tbs,"1,000",14551,1
KM201334,1tbs-13tbs,"1,000",14552,1
KM201334,1tbs-13tbs,"1,000",14553,1
KM201334,1tbs-13tbs,"1,000",14554,1
KM201334,1tbs-13tbs,"1,000",14555,1
KM201334,1tbs-13tbs,"1,000",14556,1
KM201334,1tbs-13tbs,"1,000",14557,1
KM201334,1tbs-13tbs,"1,000",14558,1
KM201334,1tbs-13tbs,"1,000",14559,1
KM201334,1tbs-13tbs,"1,000",14560,0.846153855
KM201334,1tbs-13tbs,"1,000",14561,1
KM201334,1tbs-13tbs,"1,000",14562,1
KM201334,1tbs-13tbs,"1,000",14563,1
KM201334,1tbs-13tbs,"1,000",14564,1
KM201334,1tbs-13tbs,"1,000",14565,1
KM201334,1tbs-13tbs,"1,000",14566,1
KM201334,1tbs-13tbs,"1,000",14567,1
KM201334,1tbs-13tbs,"1,000",14568,1
KM201334,1tbs-13tbs,"1,000",14569,1
KM201334,1tbs-13tbs,"1,000",14570,1
KM201334,1tbs-13tbs,"1,000",14571,1
KM201334,1tbs-13tbs,"1,000",14572,1
KM201334,1tbs-13tbs,"1,000",14573,1
KM201334,1tbs-13tbs,"1,000",14574,1
KM201334,1tbs-13tbs,"1,000",14575,1
KM201334,1tbs-13tbs,"1,000",14576,1
KM201334,1tbs-13tbs,"1,000",14577,1
KM201334,1tbs-13tbs,"1,000",14578,1
KM201334,1tbs-13tbs,"1,000",14579,1
KM201334,1tbs-13tbs,"1,000",14580,1
KM201334,1tbs-13tbs,"1,000",14581,1
KM201334,1tbs-13tbs,"1,000",14582,1
KM201334,1tbs-13tbs,"1,000",14583,1
KM201334,1tbs-13tbs,"1,000",14584,1
KM201334,1tbs-13tbs,"1,000",14585,1
KM201334,1tbs-13tbs,"1,000",14586,1
KM201334,1tbs-13tbs,"1,000",14587,1
KM201334,1tbs-13tbs,"1,000",14588,1
KM201334,1tbs-13tbs,"1,000",14589,1
KM201334,1tbs-13tbs,"1,000",14590,1
KM201334,1tbs-13tbs,"1,000",14591,1
KM201334,1tbs-13tbs,"1,000",14592,1
KM201334,1tbs-13tbs,"1,000",14593,1
KM201334,1tbs-13tbs,"1,000",14594,1
KM201334,1tbs-13tbs,"1,000",14595,1
KM201334,1tbs-13tbs,"1,000",14596,1
KM201334,1tbs-13tbs,"1,000",14597,1
KM201334,1tbs-13tbs,"1,000",14598,1
KM201334,1tbs-13tbs,"1,000",14599,1
KM201334,1tbs-13tbs,"1,000",14600,1
KM201334,1tbs-13tbs,"1,000",14601,1
KM201334,1tbs-13tbs,"1,000",14602,1
KM201334,1tbs-13tbs,"1,000",14603,1
KM201334,1tbs-13tbs,"1,000",14604,1
KM201334,1tbs-13tbs,"1,000",14605,1
KM201334,1tbs-13tbs,"1,000",14606,1
KM201334,1tbs-13tbs,"1,000",14607,1
KM201334,1tbs-13tbs,"1,000",14608,1
KM201334,1tbs-13tbs,"1,000",14609,1
KM201334,1tbs-13tbs,"1,000",14610,1
KM201334,1tbs-13tbs,"1,000",14611,1
KM201334,1tbs-13tbs,"1,000",14612,1
KM201334,1tbs-13tbs,"1,000",14613,1
KM201334,1tbs-13tbs,"1,000",14614,1
KM201334,1tbs-13tbs,"1,000",14615,1
KM201334,1tbs-13tbs,"1,000",14616,1
KM201334,1tbs-13tbs,"1,000",14617,1
KM201334,1tbs-13tbs,"1,000",14618,1
KM201334,1tbs-13tbs,"1,000",14619,1
KM201334,1tbs-13tbs,"1,000",14620,1
KM201334,1tbs-13tbs,"1,000",14621,1
KM201334,1tbs-13tbs,"1,000",14622,1
KM201334,1tbs-13tbs,"1,000",14623,0.487179488
KM201334,1tbs-13tbs,"1,000",14624,1
KM201334,1tbs-13tbs,"1,000",14625,1
KM201334,1tbs-13tbs,"1,000",14626,1
KM201334,1tbs-13tbs,"1,000",14627,1
KM201334,1tbs-13tbs,"1,000",14628,1
KM201334,1tbs-13tbs,"1,000",14629,1
KM201334,1tbs-13tbs,"1,000",14630,1
KM201334,1tbs-13tbs,"1,000",14631,1
KM201334,1tbs-13tbs,"1,000",14632,1
KM201334,1tbs-13tbs,"1,000",14633,1
KM201334,1tbs-13tbs,"1,000",14634,1
KM201334,1tbs-13tbs,"1,000",14635,1
KM201334,1tbs-13tbs,"1,000",14636,1
KM201334,1tbs-13tbs,"1,000",14637,1
KM201334,1tbs-13tbs,"1,000",14638,0.846153855
KM201334,1tbs-13tbs,"1,000",14639,1
KM201334,1tbs-13tbs,"1,000",14640,1
KM201334,1tbs-13tbs,"1,000",14641,1
KM201334,1tbs-13tbs,"1,000",14642,1
KM201334,1tbs-13tbs,"1,000",14643,1
KM201334,1tbs-13tbs,"1,000",14644,1
KM201334,1tbs-13tbs,"1,000",14645,1
KM201334,1tbs-13tbs,"1,000",14646,1
KM201334,1tbs-13tbs,"1,000",14647,1
KM201334,1tbs-13tbs,"1,000",14648,1
KM201334,1tbs-13tbs,"1,000",14649,1
KM201334,1tbs-13tbs,"1,000",14650,1
KM201334,1tbs-13tbs,"1,000",14651,1
KM201334,1tbs-13tbs,"1,000",14652,1
KM201334,1tbs-13tbs,"1,000",14653,1
KM201334,1tbs-13tbs,"1,000",14654,1
KM201334,1tbs-13tbs,"1,000",14655,1
KM201334,1tbs-13tbs,"1,000",14656,1
KM201334,1tbs-13tbs,"1,000",14657,1
KM201334,1tbs-13tbs,"1,000",14658,1
KM201334,1tbs-13tbs,"1,000",14659,1
KM201334,1tbs-13tbs,"1,000",14660,1
KM201334,1tbs-13tbs,"1,000",14661,1
KM201334,1tbs-13tbs,"1,000",14662,1
KM201334,1tbs-13tbs,"1,000",14663,1
KM201334,1tbs-13tbs,"1,000",14664,1
KM201334,1tbs-13tbs,"1,000",14665,1
KM201334,1tbs-13tbs,"1,000",14666,1
KM201334,1tbs-13tbs,"1,000",14667,1
KM201334,1tbs-13tbs,"1,000",14668,0.846153855
KM201334,1tbs-13tbs,"1,000",14669,1
KM201334,1tbs-13tbs,"1,000",14670,1
KM201334,1tbs-13tbs,"1,000",14671,1
KM201334,1tbs-13tbs,"1,000",14672,1
KM201334,1tbs-13tbs,"1,000",14673,1
KM201334,1tbs-13tbs,"1,000",14674,1
KM201334,1tbs-13tbs,"1,000",14675,1
KM201334,1tbs-13tbs,"1,000",14676,1
KM201334,1tbs-13tbs,"1,000",14677,1
KM201334,1tbs-13tbs,"1,000",14678,1
KM201334,1tbs-13tbs,"1,000",14679,1
KM201334,1tbs-13tbs,"1,000",14680,1
KM201334,1tbs-13tbs,"1,000",14681,1
KM201334,1tbs-13tbs,"1,000",14682,1
KM201334,1tbs-13tbs,"1,000",14683,1
KM201334,1tbs-13tbs,"1,000",14684,1
KM201334,1tbs-13tbs,"1,000",14685,1
KM201334,1tbs-13tbs,"1,000",14686,1
KM201334,1tbs-13tbs,"1,000",14687,1
KM201334,1tbs-13tbs,"1,000",14688,1
KM201334,1tbs-13tbs,"1,000",14689,1
KM201334,1tbs-13tbs,"1,000",14690,1
KM201334,1tbs-13tbs,"1,000",14691,1
KM201334,1tbs-13tbs,"1,000",14692,1
KM201334,1tbs-13tbs,"1,000",14693,1
KM201334,1tbs-13tbs,"1,000",14694,1
KM201334,1tbs-13tbs,"1,000",14695,1
KM201334,1tbs-13tbs,"1,000",14696,1
KM201334,1tbs-13tbs,"1,000",14697,1
KM201334,1tbs-13tbs,"1,000",14698,1
KM201334,1tbs-13tbs,"1,000",14699,1
KM201334,1tbs-13tbs,"1,000",14700,1
KM201334,1tbs-13tbs,"1,000",14701,1
KM201334,1tbs-13tbs,"1,000",14702,1
KM201334,1tbs-13tbs,"1,000",14703,1
KM201334,1tbs-13tbs,"1,000",14704,1
KM201334,1tbs-13tbs,"1,000",14705,1
KM201334,1tbs-13tbs,"1,000",14706,1
KM201334,1tbs-13tbs,"1,000",14707,1
KM201334,1tbs-13tbs,"1,000",14708,1
KM201334,1tbs-13tbs,"1,000",14709,1
KM201334,1tbs-13tbs,"1,000",14710,1
KM201334,1tbs-13tbs,"1,000",14711,1
KM201334,1tbs-13tbs,"1,000",14712,1
KM201334,1tbs-13tbs,"1,000",14713,1
KM201334,1tbs-13tbs,"1,000",14714,1
KM201334,1tbs-13tbs,"1,000",14715,1
KM201334,1tbs-13tbs,"1,000",14716,1
KM201334,1tbs-13tbs,"1,000",14717,1
KM201334,1tbs-13tbs,"1,000",14718,1
KM201334,1tbs-13tbs,"1,000",14719,1
KM201334,1tbs-13tbs,"1,000",14720,1
KM201334,1tbs-13tbs,"1,000",14721,1
KM201334,1tbs-13tbs,"1,000",14722,1
KM201334,1tbs-13tbs,"1,000",14723,1
KM201334,1tbs-13tbs,"1,000",14724,1
KM201334,1tbs-13tbs,"1,000",14725,1
KM201334,1tbs-13tbs,"1,000",14726,1
KM201334,1tbs-13tbs,"1,000",14727,1
KM201334,1tbs-13tbs,"1,000",14728,1
KM201334,1tbs-13tbs,"1,000",14729,1
KM201334,1tbs-13tbs,"1,000",14730,1
KM201334,1tbs-13tbs,"1,000",14731,1
KM201334,1tbs-13tbs,"1,000",14732,1
KM201334,1tbs-13tbs,"1,000",14733,1
KM201334,1tbs-13tbs,"1,000",14734,1
KM201334,1tbs-13tbs,"1,000",14735,1
KM201334,1tbs-13tbs,"1,000",14736,1
KM201334,1tbs-13tbs,"1,000",14737,1
KM201334,1tbs-13tbs,"1,000",14738,1
KM201334,1tbs-13tbs,"1,000",14739,1
KM201334,1tbs-13tbs,"1,000",14740,1
KM201334,1tbs-13tbs,"1,000",14741,1
KM201334,1tbs-13tbs,"1,000",14742,1
KM201334,1tbs-13tbs,"1,000",14743,0.717948735
KM201334,1tbs-13tbs,"1,000",14744,1
KM201334,1tbs-13tbs,"1,000",14745,1
KM201334,1tbs-13tbs,"1,000",14746,1
KM201334,1tbs-13tbs,"1,000",14747,1
KM201334,1tbs-13tbs,"1,000",14748,1
KM201334,1tbs-13tbs,"1,000",14749,1
KM201334,1tbs-13tbs,"1,000",14750,1
KM201334,1tbs-13tbs,"1,000",14751,1
KM201334,1tbs-13tbs,"1,000",14752,1
KM201334,1tbs-13tbs,"1,000",14753,1
KM201334,1tbs-13tbs,"1,000",14754,1
KM201334,1tbs-13tbs,"1,000",14755,1
KM201334,1tbs-13tbs,"1,000",14756,1
KM201334,1tbs-13tbs,"1,000",14757,1
KM201334,1tbs-13tbs,"1,000",14758,1
KM201334,1tbs-13tbs,"1,000",14759,1
KM201334,1tbs-13tbs,"1,000",14760,1
KM201334,1tbs-13tbs,"1,000",14761,0.717948735
KM201334,1tbs-13tbs,"1,000",14762,1
KM201334,1tbs-13tbs,"1,000",14763,1
KM201334,1tbs-13tbs,"1,000",14764,1
KM201334,1tbs-13tbs,"1,000",14765,1
KM201334,1tbs-13tbs,"1,000",14766,1
KM201334,1tbs-13tbs,"1,000",14767,1
KM201334,1tbs-13tbs,"1,000",14768,1
KM201334,1tbs-13tbs,"1,000",14769,1
KM201334,1tbs-13tbs,"1,000",14770,1
KM201334,1tbs-13tbs,"1,000",14771,1
KM201334,1tbs-13tbs,"1,000",14772,1
KM201334,1tbs-13tbs,"1,000",14773,1
KM201334,1tbs-13tbs,"1,000",14774,1
KM201334,1tbs-13tbs,"1,000",14775,1
KM201334,1tbs-13tbs,"1,000",14776,1
KM201334,1tbs-13tbs,"1,000",14777,1
KM201334,1tbs-13tbs,"1,000",14778,1
KM201334,1tbs-13tbs,"1,000",14779,1
KM201334,1tbs-13tbs,"1,000",14780,1
KM201334,1tbs-13tbs,"1,000",14781,1
KM201334,1tbs-13tbs,"1,000",14782,1
KM201334,1tbs-13tbs,"1,000",14783,1
KM201334,1tbs-13tbs,"1,000",14784,1
KM201334,1tbs-13tbs,"1,000",14785,1
KM201334,1tbs-13tbs,"1,000",14786,1
KM201334,1tbs-13tbs,"1,000",14787,1
KM201334,1tbs-13tbs,"1,000",14788,1
KM201334,1tbs-13tbs,"1,000",14789,1
KM201334,1tbs-13tbs,"1,000",14790,1
KM201334,1tbs-13tbs,"1,000",14791,1
KM201334,1tbs-13tbs,"1,000",14792,1
KM201334,1tbs-13tbs,"1,000",14793,1
KM201334,1tbs-13tbs,"1,000",14794,1
KM201334,1tbs-13tbs,"1,000",14795,1
KM201334,1tbs-13tbs,"1,000",14796,1
KM201334,1tbs-13tbs,"1,000",14797,0.846153855
KM201334,1tbs-13tbs,"1,000",14798,1
KM201334,1tbs-13tbs,"1,000",14799,1
KM201334,1tbs-13tbs,"1,000",14800,1
KM201334,1tbs-13tbs,"1,000",14801,1
KM201334,1tbs-13tbs,"1,000",14802,1
KM201334,1tbs-13tbs,"1,000",14803,1
KM201334,1tbs-13tbs,"1,000",14804,1
KM201334,1tbs-13tbs,"1,000",14805,1
KM201334,1tbs-13tbs,"1,000",14806,1
KM201334,1tbs-13tbs,"1,000",14807,1
KM201334,1tbs-13tbs,"1,000",14808,1
KM201334,1tbs-13tbs,"1,000",14809,1
KM201334,1tbs-13tbs,"1,000",14810,1
KM201334,1tbs-13tbs,"1,000",14811,1
KM201334,1tbs-13tbs,"1,000",14812,1
KM201334,1tbs-13tbs,"1,000",14813,1
KM201334,1tbs-13tbs,"1,000",14814,1
KM201334,1tbs-13tbs,"1,000",14815,1
KM201334,1tbs-13tbs,"1,000",14816,1
KM201334,1tbs-13tbs,"1,000",14817,1
KM201334,1tbs-13tbs,"1,000",14818,1
KM201334,1tbs-13tbs,"1,000",14819,1
KM201334,1tbs-13tbs,"1,000",14820,1
KM201334,1tbs-13tbs,"1,000",14821,0.846153855
KM201334,1tbs-13tbs,"1,000",14822,1
KM201334,1tbs-13tbs,"1,000",14823,1
KM201334,1tbs-13tbs,"1,000",14824,0.846153855
KM201334,1tbs-13tbs,"1,000",14825,1
KM201334,1tbs-13tbs,"1,000",14826,1
KM201334,1tbs-13tbs,"1,000",14827,1
KM201334,1tbs-13tbs,"1,000",14828,1
KM201334,1tbs-13tbs,"1,000",14829,1
KM201334,1tbs-13tbs,"1,000",14830,1
KM201334,1tbs-13tbs,"1,000",14831,1
KM201334,1tbs-13tbs,"1,000",14832,1
KM201334,1tbs-13tbs,"1,000",14833,1
KM201334,1tbs-13tbs,"1,000",14834,1
KM201334,1tbs-13tbs,"1,000",14835,1
KM201334,1tbs-13tbs,"1,000",14836,1
KM201334,1tbs-13tbs,"1,000",14837,1
KM201334,1tbs-13tbs,"1,000",14838,1
KM201334,1tbs-13tbs,"1,000",14839,1
KM201334,1tbs-13tbs,"1,000",14840,1
KM201334,1tbs-13tbs,"1,000",14841,1
KM201334,1tbs-13tbs,"1,000",14842,1
KM201334,1tbs-13tbs,"1,000",14843,1
KM201334,1tbs-13tbs,"1,000",14844,1
KM201334,1tbs-13tbs,"1,000",14845,1
KM201334,1tbs-13tbs,"1,000",14846,1
KM201334,1tbs-13tbs,"1,000",14847,1
KM201334,1tbs-13tbs,"1,000",14848,1
KM201334,1tbs-13tbs,"1,000",14849,1
KM201334,1tbs-13tbs,"1,000",14850,1
KM201334,1tbs-13tbs,"1,000",14851,1
KM201334,1tbs-13tbs,"1,000",14852,1
KM201334,1tbs-13tbs,"1,000",14853,1
KM201334,1tbs-13tbs,"1,000",14854,1
KM201334,1tbs-13tbs,"1,000",14855,1
KM201334,1tbs-13tbs,"1,000",14856,1
KM201334,1tbs-13tbs,"1,000",14857,1
KM201334,1tbs-13tbs,"1,000",14858,1
KM201334,1tbs-13tbs,"1,000",14859,1
KM201334,1tbs-13tbs,"1,000",14860,1
KM201334,1tbs-13tbs,"1,000",14861,1
KM201334,1tbs-13tbs,"1,000",14862,1
KM201334,1tbs-13tbs,"1,000",14863,1
KM201334,1tbs-13tbs,"1,000",14864,1
KM201334,1tbs-13tbs,"1,000",14865,1
KM201334,1tbs-13tbs,"1,000",14866,1
KM201334,1tbs-13tbs,"1,000",14867,1
KM201334,1tbs-13tbs,"1,000",14868,1
KM201334,1tbs-13tbs,"1,000",14869,1
KM201334,1tbs-13tbs,"1,000",14870,1
KM201334,1tbs-13tbs,"1,000",14871,1
KM201334,1tbs-13tbs,"1,000",14872,1
KM201334,1tbs-13tbs,"1,000",14873,1
KM201334,1tbs-13tbs,"1,000",14874,1
KM201334,1tbs-13tbs,"1,000",14875,1
KM201334,1tbs-13tbs,"1,000",14876,1
